REF_DATE,GEO,DGUID,Job tenure,Type of work,Sex,Age group,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2018,British Columbia,2016A000259,Average tenure,Part-time employment,Both sexes,15 years and over,Months,220,units ,0,v2845590,11.9.3.1.1,76.8,,,,1
2018,British Columbia,2016A000259,Average tenure,Part-time employment,Both sexes,15 to 24 years,Months,220,units ,0,v2845725,11.9.3.1.2,15.9,,,,1
2018,British Columbia,2016A000259,Average tenure,Part-time employment,Both sexes,25 years and over,Months,220,units ,0,v2845617,11.9.3.1.3,103.2,,,,1
2018,British Columbia,2016A000259,Average tenure,Part-time employment,Both sexes,25 to 44 years,Months,220,units ,0,v2845644,11.9.3.1.4,54.9,,,,1
2018,British Columbia,2016A000259,Average tenure,Part-time employment,Both sexes,45 years and over,Months,220,units ,0,v2845671,11.9.3.1.5,137.5,,,,1
2018,British Columbia,2016A000259,Average tenure,Part-time employment,Both sexes,25 to 54 years,Months,220,units ,0,v2845698,11.9.3.1.6,68.2,,,,1
2018,British Columbia,2016A000259,Average tenure,Part-time employment,Both sexes,55 years and over,Months,220,units ,0,v2845752,11.9.3.1.7,159,,,,1
2018,British Columbia,2016A000259,Average tenure,Part-time employment,Both sexes,55 to 64 years,Months,220,units ,0,v2845779,11.9.3.1.8,136.5,,,,1
2018,British Columbia,2016A000259,Average tenure,Part-time employment,Both sexes,65 years and over,Months,220,units ,0,v2845806,11.9.3.1.9,193.2,,,,1
2018,British Columbia,2016A000259,Average tenure,Part-time employment,Males,15 years and over,Months,220,units ,0,v2845833,11.9.3.2.1,78.6,,,,1
2018,British Columbia,2016A000259,Average tenure,Part-time employment,Males,15 to 24 years,Months,220,units ,0,v2845968,11.9.3.2.2,15.9,,,,1
2018,British Columbia,2016A000259,Average tenure,Part-time employment,Males,25 years and over,Months,220,units ,0,v2845860,11.9.3.2.3,115.7,,,,1
2018,British Columbia,2016A000259,Average tenure,Part-time employment,Males,25 to 44 years,Months,220,units ,0,v2845887,11.9.3.2.4,56.4,,,,1
2018,British Columbia,2016A000259,Average tenure,Part-time employment,Males,45 years and over,Months,220,units ,0,v2845914,11.9.3.2.5,148.9,,,,1
2018,British Columbia,2016A000259,Average tenure,Part-time employment,Males,25 to 54 years,Months,220,units ,0,v2845941,11.9.3.2.6,68.9,,,,1
2018,British Columbia,2016A000259,Average tenure,Part-time employment,Males,55 years and over,Months,220,units ,0,v2845995,11.9.3.2.7,166.6,,,,1
2018,British Columbia,2016A000259,Average tenure,Part-time employment,Males,55 to 64 years,Months,220,units ,0,v2846022,11.9.3.2.8,125.7,,,,1
2018,British Columbia,2016A000259,Average tenure,Part-time employment,Males,65 years and over,Months,220,units ,0,v2846049,11.9.3.2.9,208.1,,,,1
2018,British Columbia,2016A000259,Average tenure,Part-time employment,Females,15 years and over,Months,220,units ,0,v2846076,11.9.3.3.1,75.9,,,,1
2018,British Columbia,2016A000259,Average tenure,Part-time employment,Females,15 to 24 years,Months,220,units ,0,v2846211,11.9.3.3.2,15.9,,,,1
2018,British Columbia,2016A000259,Average tenure,Part-time employment,Females,25 years and over,Months,220,units ,0,v2846103,11.9.3.3.3,98.1,,,,1
2018,British Columbia,2016A000259,Average tenure,Part-time employment,Females,25 to 44 years,Months,220,units ,0,v2846130,11.9.3.3.4,54.4,,,,1
2018,British Columbia,2016A000259,Average tenure,Part-time employment,Females,45 years and over,Months,220,units ,0,v2846157,11.9.3.3.5,132.2,,,,1
2018,British Columbia,2016A000259,Average tenure,Part-time employment,Females,25 to 54 years,Months,220,units ,0,v2846184,11.9.3.3.6,68,,,,1
2018,British Columbia,2016A000259,Average tenure,Part-time employment,Females,55 years and over,Months,220,units ,0,v2846238,11.9.3.3.7,154.4,,,,1
2018,British Columbia,2016A000259,Average tenure,Part-time employment,Females,55 to 64 years,Months,220,units ,0,v2846265,11.9.3.3.8,141.1,,,,1
2018,British Columbia,2016A000259,Average tenure,Part-time employment,Females,65 years and over,Months,220,units ,0,v2846292,11.9.3.3.9,180.7,,,,1
2019,Canada,2016A000011124,Total employed,Both full and part-time employment,Both sexes,15 years and over,Persons,249,thousands,3,v2838274,1.1.1.1.1,19055.7,,,,1
2019,Canada,2016A000011124,Total employed,Both full and part-time employment,Both sexes,15 to 24 years,Persons,249,thousands,3,v2838409,1.1.1.1.2,2516.7,,,,1
2019,Canada,2016A000011124,Total employed,Both full and part-time employment,Both sexes,25 years and over,Persons,249,thousands,3,v2838301,1.1.1.1.3,16539,,,,1
2019,Canada,2016A000011124,Total employed,Both full and part-time employment,Both sexes,25 to 44 years,Persons,249,thousands,3,v2838328,1.1.1.1.4,8393.5,,,,1
2019,Canada,2016A000011124,Total employed,Both full and part-time employment,Both sexes,45 years and over,Persons,249,thousands,3,v2838355,1.1.1.1.5,8145.6,,,,1
2019,Canada,2016A000011124,Total employed,Both full and part-time employment,Both sexes,25 to 54 years,Persons,249,thousands,3,v2838382,1.1.1.1.6,12382.1,,,,1
2019,Canada,2016A000011124,Total employed,Both full and part-time employment,Both sexes,55 years and over,Persons,249,thousands,3,v2838436,1.1.1.1.7,4156.9,,,,1
2019,Canada,2016A000011124,Total employed,Both full and part-time employment,Both sexes,55 to 64 years,Persons,249,thousands,3,v2838463,1.1.1.1.8,3249.2,,,,1
2019,Canada,2016A000011124,Total employed,Both full and part-time employment,Both sexes,65 years and over,Persons,249,thousands,3,v2838490,1.1.1.1.9,907.7,,,,1
2019,Canada,2016A000011124,Total employed,Both full and part-time employment,Males,15 years and over,Persons,249,thousands,3,v2838517,1.1.1.2.1,9986.1,,,,1
2019,Canada,2016A000011124,Total employed,Both full and part-time employment,Males,15 to 24 years,Persons,249,thousands,3,v2838652,1.1.1.2.2,1266.5,,,,1
2019,Canada,2016A000011124,Total employed,Both full and part-time employment,Males,25 years and over,Persons,249,thousands,3,v2838544,1.1.1.2.3,8719.6,,,,1
2019,Canada,2016A000011124,Total employed,Both full and part-time employment,Males,25 to 44 years,Persons,249,thousands,3,v2838571,1.1.1.2.4,4369.7,,,,1
2019,Canada,2016A000011124,Total employed,Both full and part-time employment,Males,45 years and over,Persons,249,thousands,3,v2838598,1.1.1.2.5,4350,,,,1
2019,Canada,2016A000011124,Total employed,Both full and part-time employment,Males,25 to 54 years,Persons,249,thousands,3,v2838625,1.1.1.2.6,6428.1,,,,1
2019,Canada,2016A000011124,Total employed,Both full and part-time employment,Males,55 years and over,Persons,249,thousands,3,v2838679,1.1.1.2.7,2291.5,,,,1
2019,Canada,2016A000011124,Total employed,Both full and part-time employment,Males,55 to 64 years,Persons,249,thousands,3,v2838706,1.1.1.2.8,1742.8,,,,1
2019,Canada,2016A000011124,Total employed,Both full and part-time employment,Males,65 years and over,Persons,249,thousands,3,v2838733,1.1.1.2.9,548.7,,,,1
2019,Canada,2016A000011124,Total employed,Both full and part-time employment,Females,15 years and over,Persons,249,thousands,3,v2838760,1.1.1.3.1,9069.6,,,,1
2019,Canada,2016A000011124,Total employed,Both full and part-time employment,Females,15 to 24 years,Persons,249,thousands,3,v2838895,1.1.1.3.2,1250.2,,,,1
2019,Canada,2016A000011124,Total employed,Both full and part-time employment,Females,25 years and over,Persons,249,thousands,3,v2838787,1.1.1.3.3,7819.4,,,,1
2019,Canada,2016A000011124,Total employed,Both full and part-time employment,Females,25 to 44 years,Persons,249,thousands,3,v2838814,1.1.1.3.4,4023.8,,,,1
2019,Canada,2016A000011124,Total employed,Both full and part-time employment,Females,45 years and over,Persons,249,thousands,3,v2838841,1.1.1.3.5,3795.6,,,,1
2019,Canada,2016A000011124,Total employed,Both full and part-time employment,Females,25 to 54 years,Persons,249,thousands,3,v2838868,1.1.1.3.6,5954,,,,1
2019,Canada,2016A000011124,Total employed,Both full and part-time employment,Females,55 years and over,Persons,249,thousands,3,v2838922,1.1.1.3.7,1865.4,,,,1
2019,Canada,2016A000011124,Total employed,Both full and part-time employment,Females,55 to 64 years,Persons,249,thousands,3,v2838949,1.1.1.3.8,1506.4,,,,1
2019,Canada,2016A000011124,Total employed,Both full and part-time employment,Females,65 years and over,Persons,249,thousands,3,v2838976,1.1.1.3.9,359,,,,1
2019,Canada,2016A000011124,Total employed,Full-time employment,Both sexes,15 years and over,Persons,249,thousands,3,v2838283,1.1.2.1.1,15445.1,,,,1
2019,Canada,2016A000011124,Total employed,Full-time employment,Both sexes,15 to 24 years,Persons,249,thousands,3,v2838418,1.1.2.1.2,1284.4,,,,1
2019,Canada,2016A000011124,Total employed,Full-time employment,Both sexes,25 years and over,Persons,249,thousands,3,v2838310,1.1.2.1.3,14160.8,,,,1
2019,Canada,2016A000011124,Total employed,Full-time employment,Both sexes,25 to 44 years,Persons,249,thousands,3,v2838337,1.1.2.1.4,7411.8,,,,1
2019,Canada,2016A000011124,Total employed,Full-time employment,Both sexes,45 years and over,Persons,249,thousands,3,v2838364,1.1.2.1.5,6748.9,,,,1
2019,Canada,2016A000011124,Total employed,Full-time employment,Both sexes,25 to 54 years,Persons,249,thousands,3,v2838391,1.1.2.1.6,10956,,,,1
2019,Canada,2016A000011124,Total employed,Full-time employment,Both sexes,55 years and over,Persons,249,thousands,3,v2838445,1.1.2.1.7,3204.7,,,,1
2019,Canada,2016A000011124,Total employed,Full-time employment,Both sexes,55 to 64 years,Persons,249,thousands,3,v2838472,1.1.2.1.8,2693,,,,1
2019,Canada,2016A000011124,Total employed,Full-time employment,Both sexes,65 years and over,Persons,249,thousands,3,v2838499,1.1.2.1.9,511.8,,,,1
2019,Canada,2016A000011124,Total employed,Full-time employment,Males,15 years and over,Persons,249,thousands,3,v2838526,1.1.2.2.1,8697.3,,,,1
2019,Canada,2016A000011124,Total employed,Full-time employment,Males,15 to 24 years,Persons,249,thousands,3,v2838661,1.1.2.2.2,739.2,,,,1
2019,Canada,2016A000011124,Total employed,Full-time employment,Males,25 years and over,Persons,249,thousands,3,v2838553,1.1.2.2.3,7958,,,,1
2019,Canada,2016A000011124,Total employed,Full-time employment,Males,25 to 44 years,Persons,249,thousands,3,v2838580,1.1.2.2.4,4099.4,,,,1
2019,Canada,2016A000011124,Total employed,Full-time employment,Males,45 years and over,Persons,249,thousands,3,v2838607,1.1.2.2.5,3858.7,,,,1
2019,Canada,2016A000011124,Total employed,Full-time employment,Males,25 to 54 years,Persons,249,thousands,3,v2838634,1.1.2.2.6,6047.5,,,,1
2019,Canada,2016A000011124,Total employed,Full-time employment,Males,55 years and over,Persons,249,thousands,3,v2838688,1.1.2.2.7,1910.6,,,,1
2019,Canada,2016A000011124,Total employed,Full-time employment,Males,55 to 64 years,Persons,249,thousands,3,v2838715,1.1.2.2.8,1563,,,,1
2019,Canada,2016A000011124,Total employed,Full-time employment,Males,65 years and over,Persons,249,thousands,3,v2838742,1.1.2.2.9,347.6,,,,1
2019,Canada,2016A000011124,Total employed,Full-time employment,Females,15 years and over,Persons,249,thousands,3,v2838769,1.1.2.3.1,6747.9,,,,1
2019,Canada,2016A000011124,Total employed,Full-time employment,Females,15 to 24 years,Persons,249,thousands,3,v2838904,1.1.2.3.2,545.1,,,,1
2019,Canada,2016A000011124,Total employed,Full-time employment,Females,25 years and over,Persons,249,thousands,3,v2838796,1.1.2.3.3,6202.7,,,,1
2019,Canada,2016A000011124,Total employed,Full-time employment,Females,25 to 44 years,Persons,249,thousands,3,v2838823,1.1.2.3.4,3312.4,,,,1
2019,Canada,2016A000011124,Total employed,Full-time employment,Females,45 years and over,Persons,249,thousands,3,v2838850,1.1.2.3.5,2890.3,,,,1
2019,Canada,2016A000011124,Total employed,Full-time employment,Females,25 to 54 years,Persons,249,thousands,3,v2838877,1.1.2.3.6,4908.6,,,,1
2019,Canada,2016A000011124,Total employed,Full-time employment,Females,55 years and over,Persons,249,thousands,3,v2838931,1.1.2.3.7,1294.1,,,,1
2019,Canada,2016A000011124,Total employed,Full-time employment,Females,55 to 64 years,Persons,249,thousands,3,v2838958,1.1.2.3.8,1129.9,,,,1
2019,Canada,2016A000011124,Total employed,Full-time employment,Females,65 years and over,Persons,249,thousands,3,v2838985,1.1.2.3.9,164.2,,,,1
2019,Canada,2016A000011124,Total employed,Part-time employment,Both sexes,15 years and over,Persons,249,thousands,3,v2838292,1.1.3.1.1,3610.6,,,,1
2019,Canada,2016A000011124,Total employed,Part-time employment,Both sexes,15 to 24 years,Persons,249,thousands,3,v2838427,1.1.3.1.2,1232.4,,,,1
2019,Canada,2016A000011124,Total employed,Part-time employment,Both sexes,25 years and over,Persons,249,thousands,3,v2838319,1.1.3.1.3,2378.2,,,,1
2019,Canada,2016A000011124,Total employed,Part-time employment,Both sexes,25 to 44 years,Persons,249,thousands,3,v2838346,1.1.3.1.4,981.6,,,,1
2019,Canada,2016A000011124,Total employed,Part-time employment,Both sexes,45 years and over,Persons,249,thousands,3,v2838373,1.1.3.1.5,1396.6,,,,1
2019,Canada,2016A000011124,Total employed,Part-time employment,Both sexes,25 to 54 years,Persons,249,thousands,3,v2838400,1.1.3.1.6,1426.1,,,,1
2019,Canada,2016A000011124,Total employed,Part-time employment,Both sexes,55 years and over,Persons,249,thousands,3,v2838454,1.1.3.1.7,952.2,,,,1
2019,Canada,2016A000011124,Total employed,Part-time employment,Both sexes,55 to 64 years,Persons,249,thousands,3,v2838481,1.1.3.1.8,556.3,,,,1
2019,Canada,2016A000011124,Total employed,Part-time employment,Both sexes,65 years and over,Persons,249,thousands,3,v2838508,1.1.3.1.9,395.9,,,,1
2019,Canada,2016A000011124,Total employed,Part-time employment,Males,15 years and over,Persons,249,thousands,3,v2838535,1.1.3.2.1,1288.9,,,,1
2019,Canada,2016A000011124,Total employed,Part-time employment,Males,15 to 24 years,Persons,249,thousands,3,v2838670,1.1.3.2.2,527.3,,,,1
2019,Canada,2016A000011124,Total employed,Part-time employment,Males,25 years and over,Persons,249,thousands,3,v2838562,1.1.3.2.3,761.6,,,,1
2019,Canada,2016A000011124,Total employed,Part-time employment,Males,25 to 44 years,Persons,249,thousands,3,v2838589,1.1.3.2.4,270.3,,,,1
2019,Canada,2016A000011124,Total employed,Part-time employment,Males,45 years and over,Persons,249,thousands,3,v2838616,1.1.3.2.5,491.3,,,,1
2019,Canada,2016A000011124,Total employed,Part-time employment,Males,25 to 54 years,Persons,249,thousands,3,v2838643,1.1.3.2.6,380.6,,,,1
2019,Canada,2016A000011124,Total employed,Part-time employment,Males,55 years and over,Persons,249,thousands,3,v2838697,1.1.3.2.7,380.9,,,,1
2019,Canada,2016A000011124,Total employed,Part-time employment,Males,55 to 64 years,Persons,249,thousands,3,v2838724,1.1.3.2.8,179.8,,,,1
2019,Canada,2016A000011124,Total employed,Part-time employment,Males,65 years and over,Persons,249,thousands,3,v2838751,1.1.3.2.9,201.1,,,,1
2019,Canada,2016A000011124,Total employed,Part-time employment,Females,15 years and over,Persons,249,thousands,3,v2838778,1.1.3.3.1,2321.7,,,,1
2019,Canada,2016A000011124,Total employed,Part-time employment,Females,15 to 24 years,Persons,249,thousands,3,v2838913,1.1.3.3.2,705.1,,,,1
2019,Canada,2016A000011124,Total employed,Part-time employment,Females,25 years and over,Persons,249,thousands,3,v2838805,1.1.3.3.3,1616.7,,,,1
2019,Canada,2016A000011124,Total employed,Part-time employment,Females,25 to 44 years,Persons,249,thousands,3,v2838832,1.1.3.3.4,711.4,,,,1
2019,Canada,2016A000011124,Total employed,Part-time employment,Females,45 years and over,Persons,249,thousands,3,v2838859,1.1.3.3.5,905.3,,,,1
2019,Canada,2016A000011124,Total employed,Part-time employment,Females,25 to 54 years,Persons,249,thousands,3,v2838886,1.1.3.3.6,1045.5,,,,1
2019,Canada,2016A000011124,Total employed,Part-time employment,Females,55 years and over,Persons,249,thousands,3,v2838940,1.1.3.3.7,571.2,,,,1
2019,Canada,2016A000011124,Total employed,Part-time employment,Females,55 to 64 years,Persons,249,thousands,3,v2838967,1.1.3.3.8,376.5,,,,1
2019,Canada,2016A000011124,Total employed,Part-time employment,Females,65 years and over,Persons,249,thousands,3,v2838994,1.1.3.3.9,194.8,,,,1
2019,Canada,2016A000011124,1 to 3 months,Both full and part-time employment,Both sexes,15 years and over,Persons,249,thousands,3,v2838275,1.2.1.1.1,1172,,,,1
2019,Canada,2016A000011124,1 to 3 months,Both full and part-time employment,Both sexes,15 to 24 years,Persons,249,thousands,3,v2838410,1.2.1.1.2,476.8,,,,1
2019,Canada,2016A000011124,1 to 3 months,Both full and part-time employment,Both sexes,25 years and over,Persons,249,thousands,3,v2838302,1.2.1.1.3,695.2,,,,1
2019,Canada,2016A000011124,1 to 3 months,Both full and part-time employment,Both sexes,25 to 44 years,Persons,249,thousands,3,v2838329,1.2.1.1.4,471.9,,,,1
2019,Canada,2016A000011124,1 to 3 months,Both full and part-time employment,Both sexes,45 years and over,Persons,249,thousands,3,v2838356,1.2.1.1.5,223.4,,,,1
